Date,Return,State
2010-06-30,-0.0025146373099075984,1
2010-07-01,-0.08172291550447511,3
2010-07-02,-0.13431235083949972,3
2010-07-06,-0.17547005860514583,3
2010-07-07,-0.019430532678024044,3
2010-07-08,0.09990291450771378,3
2010-07-09,-0.003442402460710787,1
2010-07-12,-0.02031966887617015,1
2010-07-13,0.061968613319029066,1
2010-07-14,0.08958123400877309,1
2010-07-15,0.002516718268925495,1
2010-07-16,0.03701390040776307,1
2010-07-19,0.05971241690769228,1
2010-07-20,-0.07632275442299001,1
2010-07-21,-0.003948386677901586,1
2010-07-22,0.03785017031257625,1
2010-07-23,0.013714810050456133,1
2010-07-26,-0.016098343112193245,1
2010-07-27,-0.01927794320898038,1
2010-07-28,0.008238226955451972,1
2010-07-29,-0.018017982994436584,1
2010-07-30,-0.020353713922124282,1
2010-08-02,0.04797842480726451,1
2010-08-03,0.04806101975573991,1
2010-08-04,-0.03193977645512355,1
2010-08-05,-0.03884451423850342,1
2010-08-06,-0.04296340075597828,1
2010-08-09,0.0005105709978198497,1
2010-08-10,-0.02951286819703122,1
2010-08-11,-0.06121647193115643,1
2010-08-12,-0.01690179888318484,1
2010-08-13,0.04009444877227912,1
2010-08-16,0.02479934487983424,1
2010-08-17,0.019510522619140845,1
2010-08-18,-0.020043392994867362,1
2010-08-19,0.001065456951836757,1
2010-08-20,0.01636299692748129,1
2010-08-23,0.052523208619543064,1
2010-08-24,-0.047300988654798905,1
2010-08-25,0.035809689505342815,1
2010-08-26,-0.007566231511434989,1
2010-08-27,-0.0025353064583443336,1
2010-08-30,0.008592882565097255,1
2010-08-31,-0.01982277128451648,1
2010-09-01,0.04859410883293745,1
2010-09-02,0.029392909620493207,1
2010-09-03,-0.00047525191963452,1
2010-09-07,-0.02452630393174026,1
2010-09-08,0.017374907651469797,1
2010-09-09,-0.009131993769594804,1
2010-09-10,-0.026420327465234802,1
2010-09-13,0.02690260286142464,1
2010-09-14,0.019121282041197965,1
2010-09-15,0.03991225778823518,1
2010-09-16,-0.048471485954015556,1
2010-09-17,-0.03449430795979603,1
2010-09-20,0.040208620657688286,1
2010-09-21,-0.013865631225686787,1
2010-09-22,-0.04429861594322747,1
2010-09-23,-0.015724610817731268,1
2010-09-24,0.027233160009510322,1
2010-09-27,0.021167639346159756,1
2010-09-28,0.04150365884365805,1
2010-09-29,0.026741573043440717,1
2010-09-30,-0.07410749655146084,1
2010-10-01,0.009265601888000167,2
2010-10-04,0.018755079210463148,2
2010-10-05,0.006174557664762153,2
2010-10-06,-0.03174872016379075,2
2010-10-07,-0.0014673328285522206,2
2010-10-08,0.0,2
2010-10-11,-0.009343767569021564,2
2010-10-12,0.0,2
2010-10-13,0.014713349242101763,2
2010-10-14,0.010172000305282399,2
2010-10-15,-0.010172000305282348,2
2010-10-18,-0.015207064806313451,2
2010-10-19,-0.008937557823546974,2
2010-10-20,0.02948621856021811,2
2010-10-21,0.004830404374924726,2
2010-10-22,-0.001446811027217536,2
2010-10-25,0.00625476657510214,2
2010-10-26,0.024166093551225745,2
2010-10-27,-0.01699761081106246,2
2010-10-28,0.009007213070734875,2
2010-10-29,0.030213496807565854,2
2010-11-01,-0.019885263382160796,2
2010-11-02,-0.007500747425306683,2
2010-11-03,0.02417555747528482,2
2010-11-04,0.13433510612342842,0
2010-11-05,-0.018646841823652265,2
2010-11-08,0.021854382578352472,2
2010-11-09,-0.014110136378943055,2
2010-11-10,0.17566782972265335,3
2010-11-11,-0.04600111820879901,1
2010-11-12,0.06221772539337574,1
2010-11-15,0.03166492444975506,1
2010-11-16,-0.037378092132469634,1
2010-11-17,-0.006085254024585395,1
2010-11-18,0.01347292044435078,1
2010-11-19,0.03614044103088066,1
2010-11-22,0.07489145263646375,1
2010-11-23,0.03443037978248995,1
2010-11-24,0.02570098702802671,1
2010-11-26,-0.00423788851091388,1
2010-11-29,-0.02842975814964357,1
2010-11-30,0.028712620786185753,1
2010-12-01,-0.02813035597630644,1
2010-12-02,-0.059987829241980165,1
2010-12-03,-0.026944273634990044,1
2010-12-06,-0.03819200543536909,1
2010-12-07,0.040412645793377,1
2010-12-08,0.02534152491142265,1
2010-12-09,-0.009934718866818673,1
2010-12-10,-0.016675285380512123,1
2010-12-13,-0.03125715758083558,1
2010-12-14,-0.06840876342229218,1
2010-12-15,0.036818053834859074,1
2010-12-16,0.040065071334115764,1
2010-12-17,0.017694095073698624,1
2010-12-20,0.010783157528474736,1
2010-12-21,0.01751168850757647,1
2010-12-22,0.011403762546843842,1
2010-12-23,-0.08103905641782759,3
2010-12-27,-0.16355577873992724,3
2010-12-28,0.03310576374921474,1
2010-12-29,0.048772157197960624,1
2010-12-30,-0.04537012734118322,1
2010-12-31,0.004893312066540563,1
2011-01-03,-0.0003752238282340227,1
2011-01-04,0.0018763219203928492,1
2011-01-05,0.005981493848212535,1
2011-01-06,0.03838894342343944,1
2011-01-07,0.012829786851507315,1
2011-01-10,0.007408777526013966,1
2011-01-11,-0.053794236486736785,1
2011-01-12,0.0,1
2011-01-13,-0.027831608681014267,1
2011-01-14,-0.018087639111639783,1
2011-01-18,-0.0042814502781247325,1
2011-01-19,-0.06485035511868341,1
2011-01-20,-0.060468567118828136,1
2011-01-21,0.01839736308108968,1
2011-01-24,0.061033197201964234,1
2011-01-25,0.007727986132952216,1
2011-01-26,0.002832446710137249,1
2011-01-27,0.006844997582764401,1
2011-01-28,-0.03719985378254216,1
2011-01-31,0.00374145560340681,1
2011-02-01,-0.00791530386599495,1
2011-02-02,0.0012539025402504476,1
