Date,Return,State,Return_Sq,RollMean_10,RollStd_10,Cluster,PC1,PC2
2010-07-14,0.089581234008773,1,0.008024797486534549,-0.01857598044384172,0.09111142165760078,1,3.9797689999719785,-1.617008243821403
2010-07-15,0.0025167182689254,1,6.333870845142862e-06,-0.01807284488595843,0.09122379328396953,2,1.6065103273040673,-2.1789255660606037
2010-07-16,0.037013900407763,1,0.0013700288233957979,-0.00619916329473462,0.08973380325660953,1,2.4682296354216358,-1.0541471054774085
2010-07-19,0.0597124169076922,1,0.0035655727329580457,0.013203313479984569,0.07932786084348421,1,3.192106974229112,0.4029479911769197
2010-07-20,-0.07632275442299,1,0.005825162842712039,0.02311804389820015,0.055847453201221704,2,1.4635059856076287,-1.0059411412676165
2010-07-21,-0.0039483866779015,1,1.558975735823004e-05,0.024666258498212405,0.054740481539467506,1,1.1784316393298186,0.8932432045274781
2010-07-22,0.0378501703125762,1,0.001432635392691025,0.01846098407869865,0.04841589464625712,1,1.473446070714991,1.209779186748312
2010-07-23,0.0137148100504561,1,0.00018809601472009166,0.02017670532981533,0.04785420046752366,1,1.0100667838925759,1.0536318978330919
2010-07-26,-0.0160983431121932,1,0.00025915665095789823,0.020598837906213023,0.04747439236986583,1,0.6991827618307956,0.590614820079877
2010-07-27,-0.0192779432089803,1,0.00037163909436866967,0.012474182253412092,0.04655100003416573,0,0.44111510588318625,0.08649284856372345
2010-07-28,0.0082382269554519,1,6.786838336953427e-05,0.004339881548079979,0.0378795427710039,0,0.12749546011176413,0.28860103718762753
2010-07-29,-0.0180179829944365,1,0.0003246477111878029,0.0022864114217437904,0.03854019637818897,0,-0.1333548838525765,-0.297371649955383
2010-07-30,-0.0203537139221242,1,0.00041427367042367247,-0.003450350011244929,0.03703690816641336,2,-0.34859295315701294,-0.6381223245843338
2010-08-02,0.0479784248072645,1,0.002301929246986333,-0.0046237492212877,0.03493996151521399,0,0.613275279300669,0.25972055510217956
2010-08-03,0.0480610197557399,1,0.0023098616199616205,0.00781462819658529,0.028037699627299868,0,0.6586570377773378,1.1079055295837574
2010-08-04,-0.0319397764551235,1,0.0010201493200032612,0.00501548921886309,0.03062080952486867,0,-0.40172950023011955,-0.27789859680182355
2010-08-05,-0.0388445142385034,1,0.0015088962864252934,-0.0026539792362448708,0.03108426172079153,2,-0.5644498609852291,-0.8852882190578659
2010-08-06,-0.0429634007559782,1,0.0018458538045187883,-0.008321800316888301,0.03288321453443865,2,-0.6205628632330427,-1.3459172857028625
2010-08-09,0.0005105709978198,1,2.606827438147062e-07,-0.006660908905887002,0.03286623181839369,0,-0.44843859403164543,-0.34855720294068726
2010-08-10,-0.0295128681970312,1,0.0008710093892153357,-0.007684401404692091,0.033456854247674334,2,-0.6145082128802316,-1.0003512126836696
2010-08-11,-0.0612164719311564,1,0.00374745643569806,-0.014629871293352923,0.03682391557815422,2,-0.47477347726606434,-2.281518921245969
2010-08-12,-0.0169017988831848,1,0.0002856708054876269,-0.014518252882227753,0.036814195018800774,2,-0.6267528169418543,-1.1898412345926224
2010-08-13,0.0400944487722791,1,0.0016075648223529129,-0.008473436612787422,0.040525247457032926,0,0.5265973163817002,-0.1311055032674354
2010-08-16,0.0247993448798342,1,0.0006150075064689588,-0.01079134460553045,0.037486589437531685,0,0.002008734774752417,-0.3455388464088229
2010-08-17,0.0195105226191408,1,0.00038066049287200477,-0.01364639431919036,0.033367130810354445,0,-0.3342960305596451,-0.4832244241221584
2010-08-18,-0.0200433929948673,1,0.00040173760274669554,-0.012456755973164741,0.032850520264406664,2,-0.7444747865210215,-1.054010034202239
2010-08-19,0.0010654569518367,1,1.135198516217152e-06,-0.008465758854130732,0.031692386065736995,0,-0.535214099159888,-0.41721367697461526
2010-08-20,0.0163629969274812,1,0.0002677476684487592,-0.002533119085784791,0.030026069564672016,0,-0.23754333940600875,0.1755115875075283
2010-08-23,0.052523208619543,1,0.0027586874436920364,0.0026681446763875292,0.03474588289816547,0,0.9236634649312264,0.7030429513383546
2010-08-24,-0.0473009886547989,1,0.0022373835277214142,0.0008893326306107591,0.03696115435115027,2,-0.19802584908744866,-1.0215116769451795
2010-08-25,0.0358096895053428,1,0.0012823338624690583,0.01059194877426068,0.031119902781928367,0,0.5343224592529915,1.1075223671656582
2010-08-26,-0.0075662315114349,1,5.724785928463045e-05,0.01152550551143567,0.030333577309698944,0,-0.1606332127154815,0.5952143343509848
2010-08-27,-0.0025353064583443,1,6.427778837722319e-06,0.007262529988373331,0.028830781241076495,0,-0.2847737884378505,0.4729066895704332
2010-08-30,0.0085928825650972,1,7.383763077755143e-05,0.00564188375689963,0.02818370400328374,0,-0.2204681847324019,0.5696195593542169
2010-08-31,-0.0198227712845164,1,0.00039294226139824796,0.0017085543665339097,0.02877168603111652,0,-0.5440727510945682,-0.16299397625416484
2010-09-01,0.0485941088329374,1,0.0023613874132673643,0.00857230454931438,0.031098922081268056,0,0.8150134394572079,1.0902878787851789
2010-09-02,0.0293929096204932,1,0.0008639431359584817,0.01140504981618003,0.031624861824484755,0,0.4303980436310901,1.0816769778262545
2010-09-03,-0.0004752519196345,1,2.2586438711627726e-07,0.00972122493146846,0.03177943890860459,0,-0.0835529364909221,0.5848546306466571
2010-09-07,-0.0245263039317402,1,0.0006015395845520949,0.002016273676340139,0.02950821980261443,0,-0.5193565745371661,-0.2595726049248139
2010-09-08,0.0173749076514697,1,0.0003018874158971003,0.008483863306966998,0.02408783335285991,0,-0.17537934520991716,0.9356384905297076
2010-09-09,-0.0091319937695948,1,8.339331020791826e-05,0.003989694979473239,0.02256756668386412,0,-0.6745530517509316,0.3024697962385015
2010-09-10,-0.0264203274652348,1,0.0006980337033702402,0.002104285384093249,0.02435692447488382,0,-0.7250075029398124,-0.18819666747248945
2010-09-13,0.0269026028614246,1,0.000723750040719531,0.005048076316070139,0.025486618745283574,0,-0.028710615780095462,0.8239002076038033
2010-09-14,0.0191212820411979,1,0.0003656234268990373,0.006100916263680209,0.025863991193447892,0,-0.13525492871449124,0.785691725548578
2010-09-15,0.0399122577882351,1,0.0015929883217545334,0.012074419170955359,0.026108441022980523,0,0.473071936444206,1.3306046621365744
2010-09-16,-0.0484714859540155,1,0.002349484950590322,0.0023678596922600695,0.028915205840361096,2,-0.4728214688881397,-0.8009012316439664
2010-09-17,-0.034494307959796,1,0.0011898572816252458,-0.0040208620657688505,0.029335436633842592,2,-0.6804153911744538,-0.8217968021075258
2010-09-20,0.0402086206576882,1,0.0016167331751938705,4.752519196341981e-05,0.032529078656848925,0,0.42884686261309785,0.518638712911381
2010-09-21,-0.0138656312256867,1,0.00019225572928673805,0.0011135924625687696,0.03180077999360958,0,-0.4112966529218372,-0.14151668867757605
2010-09-22,-0.0442986159432274,1,0.0019623673744855606,-0.00505375989690094,0.034187526027904376,2,-0.47821390764160104,-1.2221847251644342
2010-09-23,-0.0157246108177312,1,0.00024726338536910903,-0.00571302160171458,0.03433814081403038,2,-0.4946607819767436,-0.6167833764974073
2010-09-24,0.0272331600095103,1,0.0007416450041035911,-0.00034767285424007027,0.034929707073066016,0,0.21622967841076915,0.32525355776353954
2010-09-27,0.0211676393461597,1,0.0004480689554890883,-0.0009211692057665602,0.034476726574669284,0,0.06516741628019238,0.2336719081925783
2010-09-28,0.041503658843658,1,0.0017225536974107513,0.0013170684744794503,0.036584561378999646,0,0.6559172576236968,0.516049584077667
2010-09-29,0.0267415730434407,1,0.0007151117288376743,1.0061396160665481e-17,0.035253591278670456,0,0.22792378248837766,0.3328977684255042
2010-09-30,-0.0741074965514608,1,0.005491921045124775,-0.0025636010597445205,0.03980795128976003,2,0.13146786251364334,-2.0535585683150823
2010-10-01,0.0092656018880001,2,8.585137834691103e-05,0.00181238992503509,0.0382839158296193,0,0.09327322866185163,0.15209244779741796
2010-10-04,0.0187550792104631,2,0.00035175299619074517,-0.00033296421968742054,0.0364503964967446,0,0.11544112672503183,0.19638753824682736
2010-10-05,0.0061745576647621,2,3.81251623554724e-05,0.0016710546693574594,0.03617355770085513,0,-0.03618109532608284,0.14253782815428787
2010-10-06,-0.0317487201637907,2,0.00100798123203869,0.0029260442473011293,0.03458428871916515,0,-0.29745917928404303,-0.4743698701038124
2010-10-07,-0.0014673328285522,2,2.153065629747e-06,0.00435177204621903,0.03401925119383779,0,-0.14188078957231653,0.21793829551032057
2010-10-08,0.0,2,0.0,0.0016284560452679991,0.03306055146832879,0,-0.23433771692901695,0.10806394883291136
2010-10-11,-0.0093437675690215,2,8.730599238389794e-05,-0.001422684646250121,0.03245940367476462,0,-0.42051997705341293,-0.21388497466531725
2010-10-12,0.0,2,0.0,-0.0055730505306159205,0.02880897560510522,0,-0.5877277862045105,-0.21072687277566818
2010-10-13,0.0147133492421017,2,0.00021648264592005468,-0.006775872910749821,0.027532705765575847,0,-0.47228292643018643,-0.034171317148556944
2010-10-14,0.0101720003052823,2,0.0001034695902106632,0.0016520767749244893,0.014398412282739647,0,-0.8491301559858441,0.6540665409630714
2010-10-15,-0.0101720003052823,2,0.0001034695902106632,-0.00029168344440375066,0.014567427450089312,0,-1.110081297271345,0.20796354482053048
2010-10-18,-0.0152070648063134,2,0.00023125482002341562,-0.0036878978460814006,0.013557434178508384,0,-1.2678368174448724,-0.05875760363722598
2010-10-19,-0.0089375578235469,2,7.98799398492444e-05,-0.005199109394912301,0.013172739069185955,0,-1.2821206082363303,-0.01796572563343951
2010-10-20,0.0294862185602181,2,0.0008694370849809503,0.0009243844774885785,0.013682543065228193,0,-0.5500334126442696,0.8637916385126606
2010-10-21,0.0048304043749247,2,2.333280642529168e-05,0.0015541581978362686,0.013705142558604956,0,-0.9510481456484975,0.584001396944243
2010-10-22,-0.0014468110272175,2,2.0932621484781576e-06,0.0014094770951145186,0.013730984731766867,0,-1.0248423988136348,0.4748630555561881
2010-10-25,0.0062547665751021,2,3.912210490901445e-05,0.0029693305095268786,0.013251300179100678,0,-0.9148162842409081,0.6951741488897027
2010-10-26,0.0241660935512257,2,0.0005840000775265923,0.005385939864649449,0.014766547930102632,0,-0.5017208386316677,1.0363710176474996
2010-10-27,-0.0169976108110624,2,0.0002889187732843454,0.0022148438593330385,0.015902210595303355,0,-1.0322849528979232,0.19103139356410317
2010-10-28,0.0090072130707348,2,8.112988730161582e-05,0.0020983651358782883,0.01584160129470964,0,-0.7967913891381574,0.6325073411463528
2010-10-29,0.0302134968075658,2,0.0009128553893407887,0.006136914847163099,0.01743370588313348,0,-0.25172514387635947,1.0878522519986944
2010-11-01,-0.0198852633821607,2,0.00039542369977790115,0.005669094989578368,0.018119377735009417,0,-0.8672773550282951,0.2819262857475927
2010-11-02,-0.0075007474253066,2,5.626121193824359e-05,0.0058127760294023985,0.017995958330053723,0,-0.7974671701080819,0.530438839914531
2010-11-03,0.0241755574752848,2,0.0005844575792407988,0.0052817099209090685,0.017284000935376225,0,-0.4039448840303511,0.978087008585426
2010-11-04,0.1343351061234284,0,0.01804592073719277,0.018232180095759436,0.044304575650601044,1,5.357825824395399,1.1291901908527822
2010-11-05,-0.0186468418236522,2,0.00034770470999630486,0.016512177016115966,0.04547193795492983,0,0.5037673901395782,0.3502654284282279
2010-11-08,0.0218543825783524,2,0.00047761403788099284,0.018072138616440997,0.045348360452736415,1,0.9963306717173791,1.0897238125505162
2010-11-09,-0.014110136378943,2,0.0001990959486323707,0.014244515623424126,0.046380455319894286,0,0.5035842863800449,0.29267516470104293
2010-11-10,0.1756678297226533,3,0.030859186399467112,0.0335110596767957,0.06727203347780585,1,9.435200884511076,0.8555515816333629
2010-11-11,-0.046001118208799,1,0.002116102876459899,0.028010226548842315,0.07160764598898366,1,1.8668496720240364,-0.17563592609608064
2010-11-12,0.0622177253933757,1,0.0038710453531255076,0.031210649407423307,0.07242756242495053,1,3.4599620815032153,1.574781598010896
